1,0,0,0,0,7,0,0,9,9,0,14,0,17,0,26,26,0,0,0,36,37,0,0,47,0,0,0,49,57,0,0,0,75,0,81,0,0,86,86,87,0,0,95,104,0,116,117,117,124,0,0,129,0,0,141,141,146,147,147,152,153,0,0,164,0,172,174,0,0,180,181,184,0,0,190,0,0,197,200,207,209,0,0,212,0,0,0,0,0,221,222,0
1,0,0,4,0,7,8,8,0,9,11,0,15,17,0,26,26,30,0,0,36,37,41,0,0,0,49,0,0,57,0,0,0,0,0,81,0,0,0,86,87,0,94,95,0,105,0,0,0,124,0,129,129,137,137,0,0,146,0,147,152,153,156,163,164,169,172,174,0,178,180,181,184,0,0,0,0,197,197,200,207,209,0,212,212,0,0,0,216,0,221,222,0
1,0,1,0,0,7,0,8,0,0,11,14,15,17,0,26,26,0,0,0,36,37,0,0,0,0,0,0,49,57,73,0,0,75,0,81,0,85,0,86,0,88,94,95,104,105,116,0,0,0,0,129,129,137,0,0,141,146,147,147,152,153,0,0,164,0,172,174,0,0,180,181,184,0,190,0,0,0,197,200,207,209,211,212,212,0,0,0,0,0,0,222,229
1,0,0,0,0,7,0,0,9,0,11,14,0,0,0,26,26,30,0,0,0,37,0,0,47,0,0,49,0,57,0,74,74,75,0,0,0,0,0,86,0,0,94,95,0,0,116,0,0,124,0,0,129,137,0,0,141,146,147,147,152,153,0,163,164,0,172,0,0,0,180,181,184,0,0,0,192,0,197,200,207,209,0,212,212,0,0,0,0,221,221,222,0
1,1,1,4,0,7,0,0,0,0,11,14,15,17,22,26,26,30,0,0,36,37,0,47,47,0,0,0,49,57,0,74,0,75,78,81,0,0,0,86,87,0,0,95,104,0,0,117,0,0,0,129,129,137,137,141,141,146,0,0,152,153,0,163,164,0,172,174,0,0,180,181,184,0,190,0,0,0,197,200,207,209,0,212,212,0,0,0,0,0,0,222,0
1,0,0,0,0,7,0,0,0,9,11,0,15,17,0,0,0,30,0,34,0,37,0,0,0,0,49,49,0,57,0,0,74,75,0,81,0,85,0,0,0,0,0,95,104,105,116,0,0,124,0,129,129,137,137,141,141,146,147,147,152,153,0,0,164,0,172,0,0,178,180,181,184,187,190,0,0,197,197,200,207,209,0,0,212,0,0,0,216,0,221,0,0
1,0,1,4,0,0,0,0,9,9,11,0,15,17,0,26,26,30,0,0,36,0,0,0,0,0,0,49,0,57,0,74,74,75,78,81,0,0,0,86,87,0,94,95,0,105,116,117,0,124,0,129,129,0,0,0,141,146,147,0,152,0,0,0,164,0,172,0,0,0,180,181,184,0,190,190,192,197,197,200,207,0,0,212,212,212,0,0,0,0,221,222,0
1,0,1,4,0,7,8,0,9,0,0,14,15,17,0,26,0,30,0,0,0,0,0,0,0,0,49,0,0,57,0,0,0,75,0,81,0,0,0,86,0,0,94,95,0,105,116,0,0,124,0,129,129,137,137,0,141,146,147,0,152,153,0,163,164,169,172,0,0,0,180,181,184,0,190,0,192,197,197,200,207,0,0,212,212,0,0,0,0,0,0,222,0
1,1,0,0,0,7,0,8,0,0,11,0,15,17,22,0,0,30,0,0,0,0,0,0,47,0,49,49,0,57,0,0,74,0,0,0,0,0,0,86,0,0,0,95,104,105,116,117,0,124,0,129,129,137,0,141,141,146,147,147,152,153,0,0,0,0,172,174,0,0,180,181,184,0,0,0,0,0,197,200,207,209,0,212,212,0,0,0,0,0,0,222,0
0,1,0,0,0,0,8,8,0,0,11,0,15,0,22,26,26,30,0,0,0,37,0,0,0,0,49,0,49,57,0,0,0,75,0,81,84,0,0,86,87,0,94,95,104,105,116,117,117,124,0,0,129,137,0,0,141,146,147,0,152,153,0,163,0,0,172,0,0,0,0,181,184,0,190,190,0,197,197,200,207,0,0,212,212,0,0,0,0,221,0,0,229
1,1,1,4,0,7,8,0,9,0,11,0,15,0,22,26,26,30,0,34,36,0,0,0,0,0,0,0,0,57,73,0,0,75,0,81,0,0,86,86,0,0,0,95,104,0,116,117,0,124,0,0,129,137,0,141,141,146,147,147,152,0,0,0,164,0,0,174,0,0,180,181,184,0,0,0,0,0,197,200,207,209,211,212,212,0,0,0,0,0,221,222,229
1,1,1,4,0,7,8,8,0,0,11,14,15,0,0,26,0,30,0,0,36,37,0,0,0,0,49,49,0,0,73,0,0,75,0,0,0,0,0,86,87,0,0,95,0,105,116,0,0,124,0,0,0,137,137,0,141,146,147,147,152,153,0,163,0,169,172,174,0,178,0,181,184,0,0,0,0,197,197,200,207,0,0,212,212,0,0,0,0,0,0,0,229
1,0,0,0,0,7,8,8,0,0,11,0,15,17,0,26,26,30,0,0,0,0,0,0,0,0,0,49,0,57,0,0,0,75,0,81,0,0,0,86,87,88,94,95,104,105,0,117,0,124,0,129,129,137,137,0,0,146,147,147,152,153,0,0,164,169,172,174,174,178,180,181,184,187,0,0,0,197,197,200,0,209,0,212,212,0,0,0,0,0,221,0,0
0,0,0,0,0,7,8,0,0,9,11,14,15,0,22,26,26,30,0,34,0,37,0,0,47,0,0,49,0,57,0,0,0,75,0,81,0,0,86,0,87,0,0,95,104,0,116,117,0,124,0,129,0,137,137,0,141,146,147,147,152,153,0,0,0,169,172,174,0,0,180,181,184,0,0,0,0,197,197,200,207,209,0,212,212,0,0,0,0,0,221,222,0
1,1,1,0,0,7,0,8,0,0,11,14,15,0,22,26,26,30,0,0,36,0,0,0,47,0,0,49,0,57,0,0,74,75,0,81,84,0,86,86,0,0,0,95,104,105,116,0,0,124,0,0,129,0,0,0,141,146,0,147,152,153,0,0,164,169,172,174,0,0,0,181,184,0,190,0,0,197,197,200,207,209,0,212,212,0,0,0,0,0,221,222,0
1,0,0,0,0,7,0,8,9,0,11,0,15,0,22,26,26,30,0,0,36,37,0,0,0,0,0,0,0,57,0,0,0,75,78,81,84,0,0,86,87,0,94,95,104,0,116,0,0,0,0,129,129,0,137,0,141,146,147,147,152,0,0,163,164,169,172,0,0,0,0,181,184,0,0,0,0,0,197,200,207,0,0,212,212,212,0,0,0,0,221,222,0
0,1,0,4,0,7,0,0,9,9,11,14,0,17,22,26,26,0,0,34,36,0,0,0,0,0,0,0,49,57,0,74,74,75,0,81,0,0,0,86,0,88,94,0,104,105,116,117,0,0,0,0,129,0,137,141,141,146,147,0,152,153,0,0,164,169,172,0,174,0,180,181,184,0,190,0,0,197,197,0,207,209,0,212,212,0,0,0,0,0,221,0,229
1,0,0,4,0,7,8,0,0,9,11,0,15,17,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,75,0,81,0,85,86,86,0,0,94,95,104,105,0,0,0,0,0,129,129,137,137,141,141,146,147,147,152,153,0,163,164,0,172,174,174,0,0,181,184,0,0,0,0,0,0,200,207,209,0,212,212,0,0,0,0,0,221,0,229
1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,26,26,0,0,0,0,0,0,0,0,0,49,0,0,57,73,0,74,75,0,81,84,0,0,86,0,0,94,95,104,105,0,0,0,124,0,0,129,137,137,141,141,146,147,147,152,153,0,0,0,0,172,174,0,0,180,181,184,0,0,0,0,0,197,200,207,209,0,212,212,0,0,0,0,0,221,0,0
1,1,0,0,0,7,8,8,9,0,0,14,15,17,22,26,26,0,0,0,36,0,41,0,47,0,0,0,49,57,0,0,0,75,0,81,84,0,86,86,0,0,94,95,0,0,0,0,0,124,0,129,129,137,137,0,141,146,0,0,152,153,0,163,164,169,172,174,0,0,180,181,184,0,0,0,0,0,197,200,207,209,0,212,212,212,0,0,216,0,221,222,229
1,0,1,4,0,7,8,0,0,0,11,14,15,0,0,26,26,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,74,0,0,81,84,85,0,86,0,0,94,95,0,105,116,117,0,0,0,129,129,137,0,0,141,146,147,147,0,153,0,0,0,169,172,174,0,0,0,181,184,0,190,0,0,197,197,200,0,209,0,212,0,212,0,0,0,0,0,0,229
1,0,1,0,0,7,0,0,0,9,11,14,15,17,0,26,26,30,0,34,0,0,0,0,0,0,0,49,0,57,0,0,0,75,0,81,0,0,86,86,0,0,0,95,0,105,0,117,0,124,0,129,129,137,0,0,141,146,147,147,152,153,156,0,164,0,172,174,174,0,180,181,184,0,190,0,0,0,197,200,207,0,0,212,0,212,0,0,216,221,0,222,0
1,1,0,4,0,7,0,0,0,9,0,0,15,17,0,0,26,0,32,34,0,37,0,0,47,0,49,0,49,57,0,74,0,75,0,81,0,85,0,86,87,0,0,95,104,105,116,117,0,0,0,0,129,0,137,0,141,146,147,147,152,0,0,163,164,169,172,174,0,0,180,181,184,0,0,0,0,0,197,200,0,0,0,212,212,212,0,0,216,0,221,0,229
1,1,1,0,0,7,8,0,0,0,11,14,15,0,0,26,26,30,32,0,36,37,0,0,47,0,49,49,0,57,0,74,74,75,78,81,0,0,86,0,87,0,94,95,104,105,0,117,0,0,0,0,129,0,137,141,141,146,147,0,152,153,0,163,164,169,172,0,0,0,180,181,184,0,0,0,0,0,197,200,207,209,0,212,212,212,0,0,0,0,221,222,229
1,0,0,0,0,7,0,0,0,9,11,0,15,0,22,26,26,30,32,0,36,37,0,0,47,0,49,49,0,0,0,0,0,0,78,81,0,85,86,86,0,0,0,95,104,105,0,0,0,124,0,129,129,137,137,0,0,146,147,147,152,153,0,0,164,0,172,174,0,0,180,181,184,0,190,0,0,197,197,200,0,209,211,212,212,212,0,0,0,221,0,222,229
1,0,0,4,0,7,0,0,0,9,11,0,0,0,0,26,26,30,0,0,0,37,0,0,0,0,0,0,0,57,0,0,74,75,78,81,0,0,0,86,0,0,94,95,104,0,116,0,0,0,0,129,129,137,137,0,141,146,147,0,152,153,0,0,0,0,172,174,0,0,0,0,184,187,0,0,0,0,197,200,0,0,0,212,212,0,0,0,216,0,0,222,0
1,0,0,0,6,7,8,0,0,0,11,0,0,0,0,26,0,30,32,0,36,37,0,0,0,0,0,0,0,57,73,74,74,75,78,81,0,0,0,86,0,0,0,95,104,105,116,0,0,124,0,0,129,0,137,0,141,146,147,147,152,153,0,0,0,0,172,174,174,0,180,181,184,0,0,0,0,0,197,200,207,209,0,212,212,212,0,0,0,0,221,222,0
1,1,1,4,0,0,0,8,0,0,11,0,0,17,22,26,26,0,0,34,36,37,0,0,47,0,49,49,0,57,0,0,0,75,78,81,0,0,86,86,87,0,0,95,0,105,116,117,0,124,129,129,129,137,0,141,141,0,147,147,152,153,0,0,164,169,0,174,0,0,180,181,184,0,0,0,0,197,197,200,207,209,211,212,212,0,0,0,0,0,0,0,0
0,0,1,4,0,7,0,0,0,0,11,0,15,0,22,0,26,30,0,0,36,0,0,0,0,0,0,0,0,0,73,74,74,75,78,81,0,85,86,86,0,0,94,95,104,105,116,117,0,124,0,0,129,137,137,141,141,146,147,147,152,153,0,163,164,0,172,174,0,0,0,181,0,0,0,0,0,197,197,200,207,209,0,212,0,0,0,0,0,0,221,222,0
0,0,1,4,0,7,8,0,0,0,11,14,15,0,22,0,26,30,32,0,36,37,41,0,0,0,49,0,49,57,0,0,74,75,0,81,0,0,86,86,0,88,94,95,0,105,0,0,0,124,0,129,129,0,0,0,141,146,147,147,152,153,0,0,164,169,172,174,174,0,0,181,184,0,0,0,0,197,197,200,207,209,0,212,212,212,0,0,216,0,221,222,0
1,1,1,4,0,0,0,0,0,0,11,14,15,17,0,26,26,30,0,0,36,37,0,0,0,0,0,49,49,57,0,74,0,75,0,81,0,0,86,0,87,88,94,95,104,105,0,0,0,124,0,129,129,0,137,0,141,146,147,147,152,153,0,163,164,169,172,174,0,0,0,181,184,0,190,0,0,197,197,200,207,209,211,0,212,0,0,0,0,0,221,222,0
1,0,1,4,0,7,0,0,0,0,0,14,15,17,0,26,26,30,0,0,0,37,0,0,0,0,0,0,49,57,0,0,0,75,0,0,0,0,0,86,0,0,0,95,104,105,116,117,0,124,0,0,129,0,137,141,141,146,147,0,152,153,0,0,0,169,172,174,0,0,180,181,184,0,0,0,0,0,197,200,0,209,0,212,0,212,0,0,0,0,221,0,0
1,1,1,4,0,7,0,0,9,9,11,14,15,17,22,26,26,0,0,0,0,37,41,0,0,0,0,0,0,57,0,0,0,75,78,81,0,0,86,86,0,88,0,95,104,105,116,0,0,124,0,129,129,137,0,141,141,146,147,147,152,0,0,163,164,169,172,0,0,0,180,181,184,0,190,0,0,0,197,0,207,0,211,212,0,212,0,0,0,0,221,222,229
1,1,0,4,0,0,0,0,0,9,11,0,15,0,22,26,26,30,0,0,36,0,0,0,0,0,0,0,0,57,0,0,74,75,78,81,0,0,0,86,87,88,0,95,104,0,116,117,0,0,0,0,0,137,137,141,141,146,147,0,152,153,156,163,164,0,172,0,0,0,180,181,184,187,0,0,192,0,197,200,207,209,0,212,212,0,0,0,0,0,221,0,0
1,1,0,4,0,7,0,0,0,0,0,14,15,17,22,26,0,30,0,0,36,0,0,0,0,0,0,0,0,57,0,0,0,75,78,81,0,0,86,86,87,0,94,0,104,105,0,0,117,0,0,0,129,137,137,0,141,146,147,147,152,153,156,0,164,0,172,174,0,0,0,181,184,0,0,190,192,197,197,200,207,209,0,212,212,212,0,0,0,0,221,0,0
1,1,0,4,0,7,0,0,0,9,11,0,15,0,0,26,26,0,0,0,36,0,0,0,47,0,0,49,0,57,0,74,0,75,78,81,0,0,86,86,0,0,0,95,104,0,116,117,0,0,0,0,0,137,0,0,0,146,147,0,152,153,0,163,0,169,172,174,0,178,180,181,184,0,190,0,0,197,197,200,207,209,0,212,0,212,0,0,0,0,221,0,0
1,1,0,4,0,7,8,0,9,9,0,14,0,17,0,26,26,30,0,0,0,37,0,0,0,0,0,49,0,0,0,0,74,75,0,0,0,85,0,86,0,0,0,0,104,105,116,0,0,124,0,129,129,137,0,141,141,146,147,147,152,153,0,0,164,169,172,174,0,0,180,181,184,0,0,0,0,0,0,200,207,209,0,212,212,0,0,0,0,0,0,222,229
1,0,1,0,0,7,0,0,0,9,11,0,15,0,0,0,26,30,0,34,36,37,0,0,0,0,0,49,0,57,73,0,0,75,0,81,0,0,86,86,87,0,0,95,0,105,0,0,0,0,0,129,129,137,0,141,141,146,147,147,152,153,0,163,0,0,172,174,0,0,180,181,184,0,0,0,0,197,197,200,207,209,211,212,0,0,0,0,216,0,221,222,229
1,1,1,0,0,0,8,8,0,9,11,14,15,0,0,26,26,30,32,0,0,0,0,47,0,0,49,49,0,57,0,74,74,75,0,81,0,0,86,86,87,0,94,95,0,105,116,0,0,124,0,0,129,137,137,0,141,0,147,147,152,0,0,163,164,0,172,174,0,178,180,181,184,187,0,0,0,0,197,200,0,209,0,212,212,0,0,0,0,0,221,222,229
1,1,1,4,0,7,0,8,0,0,11,0,15,17,0,0,26,30,0,0,0,0,0,0,0,0,49,0,0,57,0,74,74,75,0,81,84,85,0,86,0,0,94,95,104,105,0,0,0,0,0,129,129,137,0,0,141,146,147,147,152,153,0,163,0,169,0,174,0,0,180,181,184,0,190,190,192,0,197,200,0,209,0,212,212,0,0,0,0,0,221,0,0
1,0,1,0,0,7,0,0,0,9,11,14,15,0,0,26,26,30,0,0,36,0,0,0,0,0,0,0,49,57,0,0,74,75,78,81,0,0,0,86,87,0,0,95,104,105,0,0,0,0,0,129,129,137,137,141,141,146,147,147,152,153,0,0,164,169,172,174,0,0,180,181,184,0,190,0,0,197,197,200,207,209,0,212,212,0,0,213,0,0,221,222,0
0,0,1,0,0,0,8,0,0,9,11,0,15,17,0,26,26,30,0,34,0,0,0,0,47,0,49,0,49,57,0,0,74,75,78,81,84,85,86,86,87,0,0,95,104,105,116,0,0,0,0,129,129,137,0,141,141,146,147,147,152,153,0,0,0,169,0,0,0,0,180,181,184,0,190,0,0,197,197,200,207,209,0,212,212,212,0,0,0,0,0,222,229
1,0,0,4,0,7,0,0,0,0,0,14,15,0,0,26,26,30,0,34,0,37,0,0,47,0,49,0,0,57,0,0,74,75,78,81,84,0,0,86,0,0,0,0,104,105,116,0,0,124,0,0,129,0,137,0,141,146,147,147,152,153,0,163,0,0,172,174,0,0,180,181,184,0,190,0,0,0,197,200,207,209,0,212,212,212,0,0,0,0,0,222,0
0,1,1,4,0,7,0,0,0,9,11,0,15,17,0,26,0,0,32,0,0,0,0,0,0,0,0,49,0,57,0,0,0,0,78,81,84,0,0,86,87,0,94,95,0,105,116,0,0,124,0,129,129,0,0,0,141,146,147,147,152,153,0,0,164,0,172,174,0,0,0,181,184,0,190,0,0,0,197,200,207,209,211,212,212,0,0,0,216,0,0,0,0
1,0,1,4,0,7,8,0,9,9,0,0,15,17,0,26,26,0,0,0,36,0,0,0,0,0,0,49,0,57,73,0,0,75,0,81,0,0,0,86,87,0,0,95,104,0,116,117,0,0,0,0,129,137,137,141,141,146,147,147,152,0,0,0,0,0,172,174,0,0,180,181,184,0,190,0,0,197,197,200,207,209,211,212,0,0,0,0,0,0,221,222,0
1,0,0,4,0,0,8,0,0,9,0,0,15,17,0,26,26,0,0,0,36,37,0,0,47,0,0,0,49,57,0,74,74,0,78,81,84,0,86,86,87,0,94,95,104,105,116,0,0,124,0,0,129,137,137,0,141,146,147,147,152,153,0,0,0,0,172,0,0,178,180,181,184,0,0,0,0,0,0,200,207,209,0,212,212,212,0,0,0,0,221,222,0
1,0,0,4,0,7,0,0,0,9,11,0,15,17,22,26,26,0,0,0,0,37,41,0,0,0,0,0,0,57,0,74,74,75,0,81,0,0,0,86,0,0,94,95,0,0,116,117,0,0,0,129,129,137,137,0,141,146,147,147,152,153,0,163,164,0,172,0,0,178,180,181,184,0,0,0,0,197,197,200,207,209,0,212,0,0,0,0,216,0,221,0,0
1,1,1,4,0,7,0,0,0,0,11,0,15,17,22,0,0,0,32,34,36,37,0,0,0,0,0,0,49,0,0,0,74,75,0,81,0,0,86,86,0,0,94,95,0,0,116,117,0,0,0,0,0,137,137,141,141,146,147,147,152,153,0,163,164,169,172,174,0,0,0,181,184,0,0,0,0,197,197,200,207,209,211,212,212,212,0,0,0,0,0,222,229
1,0,0,4,0,0,0,0,0,0,11,0,15,0,0,26,26,30,32,0,0,37,0,0,0,0,0,0,0,57,0,0,0,75,0,81,84,0,86,86,0,88,0,95,0,105,116,0,0,124,0,129,129,0,137,141,141,146,147,0,152,0,0,0,164,0,172,0,0,0,0,181,184,0,0,0,0,0,197,200,207,209,0,212,212,212,0,0,0,0,221,0,229
1,0,1,4,0,7,0,8,0,0,11,0,15,0,22,26,26,30,0,0,0,37,0,0,0,0,0,49,0,57,0,0,0,75,0,81,84,85,86,86,87,0,94,95,0,105,0,117,0,124,0,129,129,137,137,0,141,0,147,0,152,153,0,0,0,169,172,174,0,0,180,181,184,187,190,0,0,197,197,200,207,209,0,0,0,0,0,0,0,221,221,222,229
1,0,0,4,0,7,0,0,0,0,11,0,15,0,0,26,26,30,0,0,36,0,0,0,0,0,0,49,0,0,0,74,0,75,78,81,0,0,0,86,0,0,0,95,0,105,116,117,0,0,0,0,129,0,0,0,141,146,147,0,152,0,0,0,0,0,0,174,0,0,180,181,184,0,0,0,0,197,197,200,207,209,0,212,212,0,0,0,0,0,221,222,229
1,0,0,4,0,7,0,0,0,9,0,0,15,0,0,26,26,30,0,0,36,0,0,0,0,0,49,49,0,57,73,0,0,75,0,0,0,0,0,86,87,0,0,95,104,105,116,0,0,0,0,0,129,137,0,141,141,146,147,147,152,153,0,163,164,0,172,174,0,0,180,181,184,0,190,0,0,0,197,200,207,0,0,212,212,212,0,0,0,0,221,222,0
1,0,1,4,0,7,0,0,0,9,11,0,15,0,0,26,26,30,0,34,36,0,0,0,0,0,0,0,0,57,0,0,74,75,0,81,84,0,0,86,87,0,0,95,104,105,0,0,0,124,0,129,129,0,0,0,141,146,147,0,152,153,0,0,164,0,172,174,174,0,0,181,184,0,0,0,192,0,0,200,207,209,0,212,212,0,0,0,0,0,221,222,229
1,0,0,0,0,7,0,0,0,0,11,0,15,17,0,26,26,30,0,34,36,0,0,0,0,0,0,0,49,57,0,0,0,75,0,81,0,0,86,86,87,0,0,95,0,0,116,0,0,124,0,0,129,137,0,141,0,146,147,0,152,153,0,0,164,0,172,0,0,0,180,181,184,187,0,0,0,197,197,0,207,209,0,212,212,212,0,0,0,0,221,222,0
