1,0,0,0,0,12,0,12,13,14,0,0,18,19,23,25,0,25,26,29,0,0,32,32,0,0,34,36,37,38,38,39,0,40,0,0,44,0,0,0,49,0,0,0,53,54,0,57,57,57,60,61,0,0,0,0,0,71,71,0,74,74,75,75,0,77,0,81,83,0,86,86,0,0,0,91,91,0,91,0,0,92,0,0,95,0,96,0,96,0,0,98,0,99,101,102,0,0,0,106,0,107,107,0,109,0,112,0,113,0,113,0,116,116,0,0,0,119,0,121,0,0,123,0,126,0,126,128,128,0,0,0,0,0,0,0,136,0,0,0,140,0,146,0,0,148,0,0,0,0,151,152,0,0,155,0,156,0,0,0,158,0,162,162,0,0,0,164,0,0,165,165,0,0,168,169,171,0,172,0,0,0,0,178,179,179,0,0,0,0,0,192,0,193,193,0,196,199,199,0,0,199,199,0,201,0,0,203,205,205,0,0,0,0,209,210,0,213,0,214,214,0,217,217,219,219,220,221,221,0,0,0,229,0,230,0
1,0,0,3,6,12,0,12,13,14,0,0,18,19,0,25,0,0,26,29,0,30,32,0,0,0,34,36,0,38,0,0,0,40,41,0,44,45,46,48,0,0,0,0,0,54,56,0,0,57,0,61,0,0,0,0,0,71,71,0,0,74,0,75,76,0,79,81,0,0,0,86,0,87,0,91,0,91,91,0,0,0,94,0,95,95,96,96,0,97,0,98,0,0,101,102,0,0,0,106,106,107,0,108,109,112,0,0,113,0,113,0,0,116,117,0,118,119,120,121,0,123,0,0,0,0,0,0,128,0,130,131,0,0,0,0,0,0,139,0,0,143,0,0,0,148,0,149,0,0,151,152,0,154,155,155,0,0,0,0,158,0,162,162,0,164,0,164,0,0,0,165,166,167,168,0,171,0,172,173,0,0,0,178,0,179,180,182,185,0,187,192,0,193,193,0,196,199,0,0,199,199,199,0,0,201,0,203,0,205,0,0,0,0,209,210,212,213,213,214,0,0,217,217,0,0,220,0,221,0,223,0,0,0,0,0
0,0,0,0,6,12,0,12,13,14,0,0,18,0,0,25,0,0,26,29,0,0,32,0,0,34,34,36,0,38,0,0,0,0,0,0,0,45,46,0,49,0,0,0,0,54,56,57,57,57,0,61,0,63,63,0,0,71,71,0,74,74,75,75,76,77,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,95,96,96,0,97,0,0,0,0,101,0,0,0,0,106,106,0,0,108,0,112,112,0,113,0,113,0,0,0,117,0,0,119,0,0,0,0,0,0,126,126,126,0,0,0,130,0,131,0,0,136,136,0,0,140,140,0,146,147,0,148,149,0,150,151,0,152,0,0,155,155,156,0,0,0,0,0,162,0,164,164,164,164,0,0,0,165,0,167,0,0,171,0,172,173,0,0,0,178,0,179,0,0,185,0,187,192,0,193,193,0,0,199,0,199,199,199,0,0,201,0,0,203,0,205,0,0,0,0,209,210,0,213,213,214,0,0,217,0,0,219,220,221,221,222,0,227,0,0,230,230
0,0,0,0,6,0,12,12,13,0,0,0,18,19,0,25,0,0,26,0,29,30,32,0,0,34,0,36,0,38,0,0,0,0,41,0,0,45,46,0,49,0,0,52,53,54,56,0,57,57,60,0,63,63,63,0,0,71,0,0,74,74,0,75,76,77,0,81,0,0,0,0,0,0,0,91,0,91,91,0,0,92,94,0,0,0,0,0,0,97,0,98,0,99,101,0,0,0,0,106,106,0,0,0,0,0,0,113,113,0,0,0,0,0,117,118,0,119,120,121,0,0,0,0,0,0,126,128,0,0,130,131,0,0,0,136,0,138,139,140,140,0,146,147,0,148,0,0,0,0,151,152,0,154,155,155,156,0,0,0,0,162,162,0,0,164,164,164,0,0,165,165,166,0,168,169,171,0,172,0,0,176,0,178,179,179,0,0,185,0,0,192,0,193,193,0,0,0,199,0,199,199,0,0,0,0,0,203,205,205,0,0,0,0,209,210,0,213,213,0,0,0,217,217,0,0,220,221,0,0,0,0,0,0,230,0
0,0,0,0,0,0,0,12,13,14,0,0,18,0,23,25,25,25,26,0,0,0,0,0,0,34,34,36,0,0,0,0,0,0,41,0,44,45,46,0,49,0,0,0,0,54,56,0,57,57,0,61,0,63,0,0,0,0,71,0,74,0,0,0,76,77,79,81,0,0,86,86,86,0,0,0,0,0,91,0,0,92,94,0,0,95,0,96,96,97,0,98,0,99,101,0,0,0,106,106,106,107,0,0,0,112,112,0,113,0,113,0,116,0,0,0,0,119,120,121,0,0,0,0,0,0,126,0,0,0,0,0,0,0,133,136,0,138,139,0,140,0,146,147,0,148,149,0,0,0,151,152,0,0,155,0,156,0,0,0,0,0,162,0,0,0,0,164,0,0,165,165,0,167,168,169,171,171,172,0,0,0,0,178,179,179,0,0,185,0,0,192,0,193,193,195,0,199,199,0,199,199,0,0,0,0,0,203,205,205,0,0,0,208,209,210,212,0,213,214,0,215,217,217,219,0,0,221,0,0,223,0,0,0,230,230
1,0,2,0,0,0,0,12,13,0,15,0,18,19,23,25,25,0,26,29,29,0,32,0,0,0,34,0,37,38,0,0,0,40,0,0,0,45,46,0,49,0,0,0,0,54,56,57,57,57,60,61,0,0,0,0,0,71,0,0,74,0,0,0,76,77,0,81,0,84,0,86,0,0,0,91,91,0,91,91,0,92,94,95,0,95,96,0,0,97,97,98,0,99,101,102,0,0,0,106,106,0,107,0,0,0,112,0,113,0,113,0,116,116,117,118,0,119,0,121,0,0,0,0,0,0,126,0,128,0,130,131,0,0,133,136,136,138,139,0,140,0,146,147,148,148,0,149,0,151,0,152,0,0,155,155,0,0,0,0,0,0,162,0,0,164,0,0,0,0,0,165,0,0,168,0,171,171,172,173,0,0,0,178,179,0,0,0,185,0,187,192,0,0,193,195,0,0,199,0,199,199,0,0,0,0,0,203,205,205,0,0,0,0,209,210,0,0,213,214,0,0,217,217,0,0,220,221,221,0,223,0,0,230,230,0
0,0,0,0,6,12,12,12,0,14,0,0,18,19,0,25,25,25,26,29,0,0,0,0,0,34,34,0,0,0,0,0,0,40,41,0,44,45,46,0,49,0,50,52,53,54,56,57,57,0,60,61,63,0,63,0,0,0,0,0,74,74,75,0,76,77,79,81,0,0,0,86,86,0,0,0,0,0,0,0,92,0,0,95,0,95,96,96,96,0,0,0,0,99,101,102,0,0,0,106,106,107,0,108,109,112,112,0,0,0,0,0,0,0,117,0,0,119,120,121,0,123,0,0,0,0,126,0,0,0,130,131,0,0,0,136,0,0,139,140,140,0,146,0,148,148,149,0,150,151,151,152,0,0,0,155,156,0,0,0,158,0,162,0,0,0,164,0,0,0,0,165,166,0,168,169,171,0,172,0,0,176,0,178,179,179,0,0,185,0,0,192,0,193,193,0,196,199,0,0,0,199,0,0,0,0,0,203,205,0,0,207,0,0,0,0,0,213,213,214,0,215,217,0,0,0,0,221,0,0,0,0,0,230,0,0
1,2,0,0,0,0,0,12,13,14,0,0,18,0,0,0,0,25,26,29,29,0,32,0,0,34,34,0,0,38,0,0,0,0,41,0,44,45,46,48,49,0,50,0,53,54,56,57,57,57,0,61,0,0,0,0,0,71,0,0,74,0,75,75,0,77,79,81,0,0,0,86,0,0,0,91,0,91,0,0,92,0,94,0,95,95,96,0,0,97,0,98,99,0,101,102,0,0,0,106,0,0,107,108,0,112,112,113,113,0,0,0,0,0,0,0,0,119,120,121,0,123,0,0,0,0,126,128,0,0,130,131,0,0,0,136,136,138,139,140,140,0,146,0,148,148,0,149,0,0,0,0,0,0,155,155,0,0,0,0,0,0,162,0,0,164,164,164,0,0,0,165,166,167,168,169,171,0,0,0,0,176,0,178,179,179,0,182,185,0,187,0,0,0,193,0,196,0,199,199,199,199,199,0,0,201,0,203,205,205,0,207,0,0,0,210,0,0,213,214,0,0,217,217,219,0,220,221,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,13,14,15,17,18,19,0,25,0,0,26,29,0,0,32,0,0,34,34,0,0,38,0,0,0,0,0,0,0,45,0,0,49,0,0,0,0,54,56,57,57,57,0,61,0,0,0,0,0,71,0,0,74,74,75,75,76,0,79,81,0,0,86,86,0,0,89,91,91,0,91,91,0,92,94,95,0,95,0,0,0,0,97,98,0,0,101,0,0,0,0,106,106,107,107,0,0,112,112,0,113,0,113,0,0,0,117,0,0,119,120,121,0,0,0,0,126,0,126,0,0,130,0,131,0,0,0,136,136,0,0,140,140,0,146,147,0,148,149,149,0,151,0,0,0,154,155,155,0,0,0,0,158,0,162,162,0,164,0,0,0,0,0,165,166,167,168,169,171,171,172,0,0,0,0,178,179,179,180,0,0,0,187,192,0,193,193,0,196,199,199,0,199,0,199,0,0,0,201,203,205,205,0,207,0,208,209,210,212,213,0,0,0,215,217,217,0,0,220,221,0,0,223,227,0,0,0,0
0,0,0,3,0,12,0,12,13,14,15,0,18,19,0,25,0,25,26,29,0,0,0,0,0,0,34,0,0,38,0,0,0,0,41,0,44,45,0,0,49,0,0,0,0,0,56,57,57,57,60,61,0,0,63,0,0,71,71,0,74,74,75,0,76,0,0,81,0,0,86,86,0,0,0,0,0,0,91,0,0,0,0,95,0,95,0,96,0,97,97,98,0,99,101,102,0,0,0,106,106,107,0,0,109,112,112,0,113,0,113,0,0,116,117,0,0,0,120,121,0,0,0,125,0,0,126,128,128,130,0,131,0,132,133,0,0,0,139,0,0,143,146,147,148,148,149,0,150,151,151,152,0,0,155,155,0,0,0,0,0,0,162,0,0,0,0,164,0,0,0,165,166,167,168,169,171,0,172,173,0,0,0,178,179,179,0,0,0,0,187,0,0,193,193,0,196,199,199,0,0,0,199,0,0,0,0,203,205,205,0,0,0,0,209,210,0,0,213,214,0,215,217,217,0,0,220,221,0,0,223,0,0,0,0,230
